VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,1997,1997,11.1,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,1998,1998,0,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,1999,1999,17.3,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2000,2000,22.1,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2001,2001,22.9,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2002,2002,0,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2003,2003,0,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2004,2004,11.2,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2005,2005,16.6,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2006,2006,26.4,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2007,2007,15.1,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2008,2008,13.8,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2009,2009,4.6,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2010,2010,0,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2011,2011,0,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2012,2012,9.2,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2013,2013,4.8,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2014,2014,4.8,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2015,2015,5,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2016,2016,5,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,SVN,Slovenia,2017,2017,5,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2000,2000,24.8,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2001,2001,25.4,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2002,2002,5,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2003,2003,14.3,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2004,2004,9.8,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2005,2005,4.6,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2006,2006,13.5,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2007,2007,25.8,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2008,2008,12.5,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2009,2009,46.1,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2010,2010,26.1,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2011,2011,5.4,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2012,2012,20.5,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2013,2013,24.7,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2014,2014,14,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2015,2015,55.2,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2016,2016,23.1,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2017,2017,4.9,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LVA,Latvia,2018,2018,15.7,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1985,1985,22.2,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1986,1986,26.8,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1987,1987,21.9,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1988,1988,19.4,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1989,1989,28.7,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1990,1990,22.9,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1991,1991,19.6,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1992,1992,20.2,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1993,1993,12.6,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1994,1994,16.5,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1995,1995,17,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1996,1996,12.8,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1997,1997,15.9,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1998,1998,16.2,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,1999,1999,13.7,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2000,2000,8.8,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2001,2001,12.8,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2002,2002,20.3,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2003,2003,3.3,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2004,2004,16.8,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2005,2005,13.6,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2006,2006,0,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2007,2007,6.7,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2008,2008,9.5,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2009,2009,0,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2010,2010,6.5,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2011,2011,6.6,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2012,2012,9.8,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2013,2013,6.7,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2014,2014,3.3,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2015,2015,9.5,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2016,2016,6.5,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2017,2017,7,,
MATIMATM,Maternal mortality,TXCMMMTX,Deaths per 100 000 live births,LTU,Lithuania,2018,2018,14.2,,
